focal.species,plot,subplot,treatment,neighbour.species,neighbour.abundance,notes
Trachymene cyanopetala,18,2,C,Calandrinia sp,9,
Trachymene cyanopetala,18,2,C,Schoenus nanus,1,
Trachymene cyanopetala,18,2,C,Trachymene cyanopetala,6,
Trachymene cyanopetala,18,2,C,Velleia rosea,12,
Trachymene cyanopetala,18,3,C,Gilberta tenuifolia,2,
Trachymene cyanopetala,18,3,C,Podolepis canescens,1,
Trachymene cyanopetala,18,3,C,Trachymene cyanopetala,18,
Trachymene cyanopetala,18,3,C,Velleia rosea,2,
Trachymene cyanopetala,18,3,C,Waitzia acuminata,1,
Trachymene cyanopetala,19,1,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,19,1,C,Erodium cygnorum,1,
Trachymene cyanopetala,19,1,C,Haloragis odontocarpa,2,
Trachymene cyanopetala,19,1,C,Monoculus monstrosus,1,
Trachymene cyanopetala,19,1,C,Pentameris airoides,3,
Trachymene cyanopetala,19,1,C,Podolepis canescens,1,
Trachymene cyanopetala,19,1,C,Sonchus oleraceus,1,
Trachymene cyanopetala,19,1,C,Velleia rosea,11,
Trachymene cyanopetala,19,2,C,Calandrinia sp,1,
Trachymene cyanopetala,19,2,C,Crassula sp,2,
Trachymene cyanopetala,19,2,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,19,2,C,Goodenia berardiana,2,
Trachymene cyanopetala,19,2,C,Haloragis odontocarpa,4,
Trachymene cyanopetala,19,2,C,Pentameris airoides,2,
Trachymene cyanopetala,19,2,C,Podolepis canescens,1,
Trachymene cyanopetala,19,2,C,Ptilotus gaudichaudii,3,
Trachymene cyanopetala,19,2,C,Velleia rosea,4,
Trachymene cyanopetala,19,3,C,Crassula sp,1,
Trachymene cyanopetala,19,3,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,19,3,C,Haloragis odontocarpa,4,
Trachymene cyanopetala,19,3,C,Nicotiana rotundifolia,2,
Trachymene cyanopetala,19,3,C,Pentameris airoides,2,
Trachymene cyanopetala,19,3,C,Podolepis canescens,2,
Trachymene cyanopetala,19,3,C,Ptilotus gaudichaudii,3,
Trachymene cyanopetala,19,3,C,unknown sp8,2,LONG SKINNY VERTICAL BUD  11:30 am 3/9/18
Trachymene cyanopetala,19,3,C,Velleia rosea,3,
Trachymene cyanopetala,20,1,C,Calandrinia sp,5,
Trachymene cyanopetala,20,1,C,Cheilanthes austrotenuifolia,1,8%
Trachymene cyanopetala,20,1,C,Crassula sp,5,
Trachymene cyanopetala,20,1,C,Gilberta tenuifolia,4,
Trachymene cyanopetala,20,1,C,Trachymene cyanopetala,9,
Trachymene cyanopetala,20,2,C,Cheilanthes austrotenuifolia,1,3%
Trachymene cyanopetala,20,2,C,Gilberta tenuifolia,1,
Trachymene cyanopetala,20,2,C,Hyalosperma glutinosum,1,
Trachymene cyanopetala,20,2,C,Trachymene cyanopetala,7,
Trachymene cyanopetala,20,2,C,Velleia rosea,5,
Trachymene cyanopetala,20,3,C,Calandrinia sp,1,
Trachymene cyanopetala,20,3,C,Gilberta tenuifolia,2,
Trachymene cyanopetala,20,3,C,Goodenia berardiana,3,
Trachymene cyanopetala,20,3,C,Haloragis odontocarpa,2,
Trachymene cyanopetala,20,3,C,Lawrencella rosea,1,
Trachymene cyanopetala,20,3,C,Trachymene cyanopetala,13,
Trachymene cyanopetala,20,3,C,Trachymene ornata,2,
Trachymene cyanopetala,20,3,C,Velleia rosea,1,
Trachymene cyanopetala,21,1,C,Calotis hispidula,1,
Trachymene cyanopetala,21,1,C,Crassula sp,2,
Trachymene cyanopetala,21,1,C,Podolepis canescens,1,
Trachymene cyanopetala,21,1,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,21,1,C,Velleia rosea,9,
Trachymene cyanopetala,21,1,C,Waitzia acuminata,2,
Trachymene cyanopetala,21,2,C,Ceratogyne obionoides,2,
Trachymene cyanopetala,21,2,C,Trachymene cyanopetala,8,
Trachymene cyanopetala,21,2,C,Velleia rosea,8,
Trachymene cyanopetala,21,3,C,Trachymene cyanopetala,3,
Trachymene cyanopetala,21,3,C,Velleia rosea,15,
Trachymene cyanopetala,21,3,C,Waitzia acuminata,2,
Trachymene cyanopetala,22,1,C,Crassula sp,4,
Trachymene cyanopetala,22,1,C,Gilberta tenuifolia,1,
Trachymene cyanopetala,22,1,C,Pogonolepis muelleriana,1,
Trachymene cyanopetala,22,1,C,Velleia rosea,7,
Trachymene cyanopetala,22,2,C,Calotis hispidula,1,
Trachymene cyanopetala,22,2,C,Crassula sp,5,
Trachymene cyanopetala,22,2,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,22,2,C,Velleia rosea,9,
Trachymene cyanopetala,22,3,C,Chthonocephalus pseudevax,2,
Trachymene cyanopetala,22,3,C,Crassula sp,1,
Trachymene cyanopetala,22,3,C,Gilberta tenuifolia,2,
Trachymene cyanopetala,22,3,C,Hyalosperma glutinosum,1,
Trachymene cyanopetala,22,3,C,Pogonolepis muelleriana,1,
Trachymene cyanopetala,22,3,C,Velleia rosea,5,
Trachymene cyanopetala,23,1,C,NA,NA,TROR
Trachymene cyanopetala,23,2,C,NA,NA,TROR
Trachymene cyanopetala,23,3,C,NA,NA,TROR
Trachymene cyanopetala,24,1,C,Bulbine semibarbata,1,
Trachymene cyanopetala,24,1,C,Plantago debilis,28,
Trachymene cyanopetala,24,1,C,Podolepis canescens,1,
Trachymene cyanopetala,24,1,C,Trachymene cyanopetala,6,
Trachymene cyanopetala,24,1,C,Waitzia acuminata,2,
Trachymene cyanopetala,24,2,C,Bulbine semibarbata,1,
Trachymene cyanopetala,24,2,C,Plantago debilis,13,
Trachymene cyanopetala,24,2,C,Trachymene cyanopetala,8,
Trachymene cyanopetala,24,2,C,Trachymene ornata,1,
Trachymene cyanopetala,24,2,C,Waitzia acuminata,9,
Trachymene cyanopetala,24,3,C,Bulbine semibarbata,5,
Trachymene cyanopetala,24,3,C,Calandrinia sp,8,
Trachymene cyanopetala,24,3,C,Plantago debilis,8,
Trachymene cyanopetala,24,3,C,Trachymene cyanopetala,6,
Trachymene cyanopetala,24,3,C,Velleia rosea,1,
Trachymene cyanopetala,24,3,C,Waitzia acuminata,8,
Trachymene ornata,1,1,C,NA,NA,TRCY
Trachymene ornata,1,2,C,Trachymene ornata,1,
Trachymene ornata,1,2,C,Velleia rosea,11,
Trachymene ornata,1,2,C,Waitzia acuminata,1,
Trachymene ornata,1,3,C,Gilberta tenuifolia,1,
Trachymene ornata,1,3,C,Trachymene ornata,5,
Trachymene ornata,1,3,C,Velleia rosea,5,
Trachymene ornata,1,3,C,Waitzia acuminata,1,
Trachymene ornata,2,1,C,NA,NA,TRCY
Trachymene ornata,2,2,C,NA,NA,TRCY
Trachymene ornata,2,3,C,NA,NA,TRCY
Trachymene ornata,3,1,C,NA,NA,TRCY
Trachymene ornata,3,2,C,NA,NA,TRCY
Trachymene ornata,3,3,C,NA,NA,TRCY
Trachymene ornata,4,1,C,Calotis hispidula,9,
Trachymene ornata,4,1,C,Cheilanthes austrotenuifolia,1,3%
Trachymene ornata,4,1,C,Nicotiana rotundifolia,3,
Trachymene ornata,4,1,C,Schoenia cassiniana,1,
Trachymene ornata,4,1,C,Velleia rosea,11,
Trachymene ornata,4,2,C,NA,NA,community composition missing
Trachymene ornata,4,3,C,NA,NA,TRCY
Trachymene ornata,5,1,C,NA,NA,TRCY
Trachymene ornata,5,2,C,NA,NA,TRCY
Trachymene ornata,5,3,C,NA,NA,TRCY
Trachymene ornata,6,1,C,Brachyscome Iberidifolia,1,
Trachymene ornata,6,1,C,Crassula sp,11,
Trachymene ornata,6,1,C,Plantago debilis,1,
Trachymene ornata,6,1,C,Podolepis canescens,1,
Trachymene ornata,6,1,C,Pogonolepis muelleriana,13,
Trachymene ornata,6,1,C,Trachymene cyanopetala,2,
Trachymene ornata,6,1,C,Trachymene ornata,3,
Trachymene ornata,6,1,C,Waitzia acuminata,4,
Trachymene ornata,6,2,C,NA,NA,TRCY
Trachymene ornata,6,3,C,NA,NA,TRCY
Trachymene ornata,7,1,C,NA,NA,TRCY
Trachymene ornata,7,2,C,NA,NA,TRCY
Trachymene ornata,7,3,C,NA,NA,
Trachymene ornata,8,1,C,NA,NA,TRCY
Trachymene ornata,8,2,C,NA,NA,TRCY
Trachymene ornata,8,3,C,NA,NA,TRCY
Trachymene ornata,9,1,C,Calandrinia sp,11,
Trachymene ornata,9,1,C,Goodenia berardiana,3,
Trachymene ornata,9,1,C,Waitzia acuminata,5,
Trachymene ornata,9,2,C,NA,NA,TRCY
Trachymene ornata,9,3,C,NA,NA,TRCY
Trachymene ornata,10,1,C,NA,NA,TRCY
Trachymene ornata,10,2,C,NA,NA,TRCY
Trachymene ornata,10,3,C,NA,NA,TRCY
Trachymene ornata,11,1,C,Calandrinia sp,2,
Trachymene ornata,11,1,C,Trachymene ornata,2,
Trachymene ornata,11,1,C,Velleia rosea,1,
Trachymene ornata,11,2,C,Calandrinia sp,4,
Trachymene ornata,11,2,C,Cuscuta campestris,0,not on focal
Trachymene ornata,11,2,C,Trachymene ornata,3,
Trachymene ornata,11,3,C,Calandrinia sp,2,
Trachymene ornata,11,3,C,Nicotiana rotundifolia,2,
Trachymene ornata,11,3,C,Podolepis canescens,1,
Trachymene ornata,11,3,C,Trachymene ornata,2,
Trachymene ornata,11,3,C,Waitzia acuminata,1,
Trachymene ornata,12,1,C,NA,NA,
Trachymene ornata,12,2,C,NA,NA,TRCY
Trachymene ornata,12,3,C,NA,NA,TRCY
Trachymene ornata,13,1,C,NA,NA,TRCY
Trachymene ornata,13,2,C,Calandrinia sp,6,
Trachymene ornata,13,2,C,Cheilanthes austrotenuifolia,1,2%
Trachymene ornata,13,2,C,Crassula sp,16,
Trachymene ornata,13,2,C,Gilberta tenuifolia,1,
Trachymene ornata,13,2,C,Trachymene ornata,1,
Trachymene ornata,13,2,C,unknown sp3,1,FLAT FERN
Trachymene ornata,13,2,C,Velleia rosea,4,
Trachymene ornata,13,3,C,Calandrinia sp,7,
Trachymene ornata,13,3,C,Cheilanthes austrotenuifolia,1,15%
Trachymene ornata,13,3,C,Crassula sp,14,
Trachymene ornata,13,3,C,Gilberta tenuifolia,1,
Trachymene ornata,13,3,C,Pentameris airoides,1,
Trachymene ornata,13,3,C,Schoenus nanus,2,
Trachymene ornata,13,3,C,Trachymene ornata,7,
Trachymene ornata,13,3,C,unknown sp3,1,FLAT FERN
Trachymene ornata,13,3,C,Velleia rosea,19,
Trachymene ornata,14,1,C,NA,NA,TRCY
Trachymene ornata,14,2,C,NA,NA,TRCY
Trachymene ornata,14,3,C,NA,NA,TRCY
Trachymene ornata,15,1,C,NA,NA,TRCY
Trachymene ornata,15,2,C,NA,NA,TRCY
Trachymene ornata,15,3,C,NA,NA,TRCY
Trachymene ornata,16,1,C,Trachymene ornata,1,
Trachymene ornata,16,1,C,Velleia rosea,4,
Trachymene ornata,16,2,C,unknown sp33,1,Wooly Succulent 11:54am 1_9_2018
Trachymene ornata,16,2,C,Waitzia acuminata,3,
Trachymene ornata,16,3,C,Gonocarpus nodulosus,2,
Trachymene ornata,16,3,C,Waitzia acuminata,3,
Trachymene ornata,17,1,C,NA,NA,TRCY
Trachymene ornata,17,2,C,NA,NA,TRCY
Trachymene ornata,17,3,C,NA,NA,TRCY
Trachymene ornata,18,1,C,NA,NA,TRCY
Trachymene ornata,18,2,C,NA,NA,TRCY
Trachymene ornata,18,3,C,NA,NA,TRCY
Trachymene ornata,19,1,C,NA,NA,TRCY
Trachymene ornata,19,2,C,NA,NA,TRCY
Trachymene ornata,19,3,C,NA,NA,TRCY
Trachymene ornata,20,1,C,NA,NA,TRCY
Trachymene ornata,20,2,C,NA,NA,
Trachymene ornata,20,3,C,NA,NA,
Trachymene ornata,21,1,C,NA,NA,TRCY
Trachymene ornata,21,2,C,NA,NA,TRCY
Trachymene ornata,21,3,C,NA,NA,TRCY
Trachymene ornata,22,1,C,NA,NA,TRCY
Trachymene ornata,22,2,C,NA,NA,TRCY
Trachymene ornata,22,3,C,NA,NA,TRCY
Trachymene ornata,23,1,C,Calandrinia sp,2,
Trachymene ornata,23,1,C,Calotis hispidula,4,
Trachymene ornata,23,1,C,Pentameris airoides,1,
Trachymene ornata,23,1,C,Plantago debilis,1,
Trachymene ornata,23,1,C,Podolepis canescens,2,
Trachymene ornata,23,1,C,Pogonolepis muelleriana,1,
Trachymene ornata,23,1,C,Ptilotus gaudichaudii,4,
Trachymene ornata,23,1,C,Stenopetalum filifolium,1,
Trachymene ornata,23,1,C,Trachymene ornata,3,
Trachymene ornata,23,1,C,Waitzia acuminata,2,
Trachymene ornata,23,2,C,Calandrinia sp,2,
Trachymene ornata,23,2,C,Gonocarpus nodulosus,1,
Trachymene ornata,23,2,C,Plantago debilis,3,
Trachymene ornata,23,2,C,Trachymene ornata,5,
Trachymene ornata,23,2,C,Velleia rosea,1,
Trachymene ornata,23,3,C,Calandrinia sp,4,
Trachymene ornata,23,3,C,Calotis hispidula,1,
Trachymene ornata,23,3,C,Plantago debilis,4,
Trachymene ornata,23,3,C,Trachymene ornata,6,
Trachymene ornata,23,3,C,Waitzia acuminata,1,
Trachymene ornata,24,1,C,NA,NA,TRCY
Trachymene ornata,24,2,C,NA,NA,TRCY
Trachymene ornata,24,3,C,NA,NA,TRCY
Velleia rosea,1,1,C,Chthonocephalus pseudevax,7,
Velleia rosea,1,1,C,Erodium cygnorum,1,
Velleia rosea,1,1,C,Velleia rosea,22,
Velleia rosea,1,2,C,Chthonocephalus pseudevax,1,
Velleia rosea,1,2,C,Crassula sp,1,
Velleia rosea,1,2,C,Velleia rosea,15,
Velleia rosea,1,3,C,Crassula sp,1,
Velleia rosea,1,3,C,Velleia rosea,30,
Velleia rosea,2,1,C,Velleia rosea,27,
Velleia rosea,2,2,C,Podolepis canescens,2,
Velleia rosea,2,2,C,Velleia rosea,10,
Velleia rosea,2,3,C,Velleia rosea,8,
Velleia rosea,3,1,C,Calandrinia sp,3,
Velleia rosea,3,1,C,Goodenia berardiana,5,
Velleia rosea,3,1,C,Ptilotus gaudichaudii,2,
Velleia rosea,3,1,C,Velleia rosea,11,
Velleia rosea,3,1,C,Waitzia acuminata,1,
Velleia rosea,3,2,C,Goodenia berardiana,3,
Velleia rosea,3,2,C,Velleia rosea,2,
Velleia rosea,3,3,C,Goodenia berardiana,10,
Velleia rosea,3,3,C,Podolepis canescens,1,
Velleia rosea,3,3,C,Ptilotus gaudichaudii,3,
Velleia rosea,3,3,C,Velleia rosea,9,
Velleia rosea,3,3,C,Waitzia acuminata,1,
Velleia rosea,4,1,C,Chthonocephalus pseudevax,4,
Velleia rosea,4,1,C,Hyalosperma glutinosum,2,
Velleia rosea,4,1,C,Velleia rosea,1,
Velleia rosea,4,2,C,Chthonocephalus pseudevax,4,
Velleia rosea,4,2,C,Podolepis canescens,1,
Velleia rosea,4,2,C,Velleia rosea,18,
Velleia rosea,4,3,C,Hyalosperma glutinosum,1,
Velleia rosea,4,3,C,Velleia rosea,19,
Velleia rosea,4,3,C,Waitzia acuminata,2,
Velleia rosea,5,1,C,Erodium cygnorum,2,
Velleia rosea,5,1,C,Podolepis canescens,2,
Velleia rosea,5,1,C,Pogonolepis muelleriana,10,
Velleia rosea,5,1,C,Velleia rosea,8,
Velleia rosea,5,1,C,Waitzia acuminata,2,
Velleia rosea,5,2,C,Pogonolepis muelleriana,21,
Velleia rosea,5,2,C,Ptilotus gaudichaudii,1,
Velleia rosea,5,2,C,Trachymene cyanopetala,2,
Velleia rosea,5,2,C,Velleia rosea,11,
Velleia rosea,5,2,C,Waitzia acuminata,2,
Velleia rosea,5,3,C,Ceratogyne obionoides,1,
Velleia rosea,5,3,C,Erodium cygnorum,1,
Velleia rosea,5,3,C,Podolepis canescens,1,
Velleia rosea,5,3,C,Pogonolepis muelleriana,19,
Velleia rosea,5,3,C,Ptilotus gaudichaudii,1,
Velleia rosea,5,3,C,Velleia rosea,10,
Velleia rosea,6,1,C,Crassula sp,1,
Velleia rosea,6,1,C,Erodium cygnorum,1,
Velleia rosea,6,1,C,Pogonolepis muelleriana,19,
Velleia rosea,6,1,C,Schoenus nanus,2,
Velleia rosea,6,1,C,Waitzia acuminata,1,
Velleia rosea,6,2,C,Pogonolepis muelleriana,19,
Velleia rosea,6,2,C,Trachymene ornata,1,
Velleia rosea,6,2,C,Velleia rosea,2,
Velleia rosea,6,3,C,Chthonocephalus pseudevax,1,
Velleia rosea,6,3,C,Crassula sp,12,
Velleia rosea,6,3,C,Pogonolepis muelleriana,20,
Velleia rosea,6,3,C,Velleia rosea,6,
Velleia rosea,7,1,C,Calandrinia sp,1,
Velleia rosea,7,1,C,Goodenia berardiana,1,
Velleia rosea,7,1,C,Velleia rosea,4,
Velleia rosea,7,2,C,Calandrinia sp,1,
Velleia rosea,7,2,C,Velleia rosea,1,
Velleia rosea,7,3,C,Ceratogyne obionoides,1,
Velleia rosea,7,3,C,Podolepis canescens,2,
Velleia rosea,7,3,C,Pogonolepis muelleriana,1,
Velleia rosea,7,3,C,Ptilotus gaudichaudii,3,
Velleia rosea,7,3,C,Schoenus nanus,1,
Velleia rosea,7,3,C,Velleia rosea,3,
Velleia rosea,8,1,C,Crassula sp,2,
Velleia rosea,8,1,C,Pentameris airoides,1,
Velleia rosea,8,1,C,Ptilotus gaudichaudii,1,
Velleia rosea,8,1,C,Velleia rosea,1,
Velleia rosea,8,1,C,Waitzia acuminata,1,
Velleia rosea,8,2,C,Calandrinia sp,1,
Velleia rosea,8,2,C,Cuscuta campestris,1,on focal
Velleia rosea,8,2,C,Pogonolepis muelleriana,1,
Velleia rosea,8,2,C,Ptilotus gaudichaudii,3,
Velleia rosea,8,2,C,Velleia rosea,17,
Velleia rosea,8,2,C,Waitzia acuminata,2,
Velleia rosea,8,3,C,Ptilotus gaudichaudii,1,
Velleia rosea,8,3,C,Sonchus oleraceus,1,
Velleia rosea,8,3,C,Velleia rosea,1,
Velleia rosea,9,1,C,Calandrinia sp,1,
Velleia rosea,9,1,C,Cuscuta campestris,1,on focal
Velleia rosea,9,1,C,Ptilotus gaudichaudii,1,
Velleia rosea,9,1,C,Velleia rosea,3,
Velleia rosea,9,2,C,Calandrinia sp,2,
Velleia rosea,9,2,C,Cuscuta campestris,1,on focal
Velleia rosea,9,2,C,Ptilotus gaudichaudii,1,
Velleia rosea,9,2,C,Velleia rosea,4,
Velleia rosea,9,3,C,Calandrinia sp,12,
Velleia rosea,9,3,C,Cuscuta campestris,0,NA
Velleia rosea,9,3,C,Haloragis odontocarpa,1,
Velleia rosea,9,3,C,Ptilotus gaudichaudii,2,
Velleia rosea,9,3,C,Waitzia acuminata,5,
Velleia rosea,10,1,C,Pogonolepis muelleriana,3,
Velleia rosea,10,1,C,Schoenus nanus,1,
Velleia rosea,10,1,C,Velleia rosea,8,
Velleia rosea,10,2,C,Pentameris airoides,1,
Velleia rosea,10,2,C,Velleia rosea,8,
Velleia rosea,10,3,C,Pogonolepis muelleriana,5,
Velleia rosea,10,3,C,Velleia rosea,21,
Velleia rosea,11,1,C,Gilberta tenuifolia,3,
Velleia rosea,11,1,C,Ophioglossum lusitanicum,3,
Velleia rosea,11,1,C,Pentameris airoides,6,
Velleia rosea,11,1,C,Podolepis canescens,1,
Velleia rosea,11,1,C,Pogonolepis muelleriana,3,
Velleia rosea,11,1,C,Velleia rosea,5,
Velleia rosea,11,2,C,Cheilanthes austrotenuifolia,1,10%
Velleia rosea,11,2,C,Gilberta tenuifolia,2,
Velleia rosea,11,2,C,Goodenia berardiana,4,
Velleia rosea,11,2,C,Ophioglossum lusitanicum,1,
Velleia rosea,11,2,C,Pentameris airoides,1,
Velleia rosea,11,2,C,Velleia rosea,10,
Velleia rosea,11,3,C,Ceratogyne obionoides,1,
Velleia rosea,11,3,C,Cheilanthes austrotenuifolia,1,3%
Velleia rosea,11,3,C,Gilberta tenuifolia,1,
Velleia rosea,11,3,C,Ophioglossum lusitanicum,2,
Velleia rosea,11,3,C,Pentameris airoides,3,
Velleia rosea,11,3,C,Podolepis canescens,1,
Velleia rosea,11,3,C,Pogonolepis muelleriana,5,
Velleia rosea,11,3,C,Velleia rosea,4,
Velleia rosea,11,3,C,Waitzia acuminata,6,
Velleia rosea,12,1,C,Dichopogon sp.,2,
Velleia rosea,12,1,C,Gilberta tenuifolia,28,
Velleia rosea,12,1,C,Hypochaeris glabra,3,
Velleia rosea,12,1,C,Ophioglossum lusitanicum,1,
Velleia rosea,12,1,C,Velleia rosea,1,
Velleia rosea,12,1,C,Waitzia acuminata,2,
Velleia rosea,12,2,C,Brachyscome iberidifolia,2,
Velleia rosea,12,2,C,Cuscuta campestris,1,on focal
Velleia rosea,12,2,C,Dichopogon sp.,9,
Velleia rosea,12,2,C,Gilberta tenuifolia,16,
Velleia rosea,12,2,C,Podolepis canescens,1,
Velleia rosea,12,2,C,Waitzia acuminata,2,
Velleia rosea,12,3,C,Dichopogon sp.,9,
Velleia rosea,12,3,C,Gilberta tenuifolia,14,
Velleia rosea,12,3,C,Podolepis canescens,1,
Velleia rosea,12,3,C,Velleia rosea,2,
Velleia rosea,12,3,C,Waitzia acuminata,2,
Velleia rosea,13,1,C,Pogonolepis muelleriana,5,
Velleia rosea,13,1,C,Velleia rosea,39,
Velleia rosea,13,2,C,Cheilanthes austrotenuifolia,1,5%
Velleia rosea,13,2,C,Crassula sp,3,
Velleia rosea,13,2,C,Ophioglossum lusitanicum,1,
Velleia rosea,13,2,C,Pogonolepis muelleriana,3,
Velleia rosea,13,2,C,Velleia rosea,18,
Velleia rosea,13,3,C,Chthonocephalus pseudevax,8,
Velleia rosea,13,3,C,Crassula sp,5,
Velleia rosea,13,3,C,Ptilotus gaudichaudii,2,
Velleia rosea,13,3,C,Velleia rosea,39,
Velleia rosea,14,1,C,Pentameris airoides,1,
Velleia rosea,14,1,C,Pogonolepis muelleriana,2,
Velleia rosea,14,1,C,Schoenus nanus,1,
Velleia rosea,14,1,C,Velleia rosea,39,
Velleia rosea,14,2,C,Chthonocephalus pseudevax,1,
Velleia rosea,14,2,C,Crassula sp,3,
Velleia rosea,14,2,C,Drosera sp,3,
Velleia rosea,14,2,C,Ophioglossum lusitanicum,3,
Velleia rosea,14,2,C,unknown sp3,1,FLAT FERN
Velleia rosea,14,2,C,Velleia rosea,43,
Velleia rosea,14,3,C,Schoenus nanus,1,
Velleia rosea,14,3,C,unknown sp3,1,FLAT FERN
Velleia rosea,14,3,C,Velleia rosea,33,
Velleia rosea,15,1,C,Pogonolepis muelleriana,3,
Velleia rosea,15,1,C,Velleia rosea,1,
Velleia rosea,15,2,C,Cheilanthes austrotenuifolia,1,5%
Velleia rosea,15,2,C,Hyalosperma glutinosum,2,
Velleia rosea,15,2,C,Pogonolepis muelleriana,5,
Velleia rosea,15,2,C,Schoenus nanus,1,
Velleia rosea,15,3,C,Cheilanthes austrotenuifolia,1,10%
Velleia rosea,15,3,C,Pogonolepis muelleriana,4,
Velleia rosea,15,3,C,Velleia rosea,3,
Velleia rosea,16,1,C,Cuscuta campestris,0,not on focal
Velleia rosea,16,1,C,Goodenia pusilliflora,2,
Velleia rosea,16,1,C,Podolepis canescens,1,
Velleia rosea,16,1,C,Trachymene cyanopetala,2,
Velleia rosea,16,1,C,Velleia rosea,7,
Velleia rosea,16,2,C,Velleia rosea,6,
Velleia rosea,16,3,C,NA,NA,IS GOPU
